full_date,date_key,day,month,month_name,month_short,quarter,quarter_label,year,year_quarter,year_month,week_number,day_of_week,day_name,is_weekend,is_month_start,is_month_end
2022-05-04,20220504,4,5,May,May,2,Q2,2022,2022-Q2,2022-05,18,3,Wednesday,0,0,0
2022-05-05,20220505,5,5,May,May,2,Q2,2022,2022-Q2,2022-05,18,4,Thursday,0,0,0
2022-05-06,20220506,6,5,May,May,2,Q2,2022,2022-Q2,2022-05,18,5,Friday,0,0,0
2022-05-07,20220507,7,5,May,May,2,Q2,2022,2022-Q2,2022-05,18,6,Saturday,1,0,0
2022-05-08,20220508,8,5,May,May,2,Q2,2022,2022-Q2,2022-05,18,7,Sunday,1,0,0
2022-05-09,20220509,9,5,May,May,2,Q2,2022,2022-Q2,2022-05,19,1,Monday,0,0,0
2022-05-10,20220510,10,5,May,May,2,Q2,2022,2022-Q2,2022-05,19,2,Tuesday,0,0,0
2022-05-11,20220511,11,5,May,May,2,Q2,2022,2022-Q2,2022-05,19,3,Wednesday,0,0,0
2022-05-12,20220512,12,5,May,May,2,Q2,2022,2022-Q2,2022-05,19,4,Thursday,0,0,0
2022-05-13,20220513,13,5,May,May,2,Q2,2022,2022-Q2,2022-05,19,5,Friday,0,0,0
2022-05-14,20220514,14,5,May,May,2,Q2,2022,2022-Q2,2022-05,19,6,Saturday,1,0,0
2022-05-15,20220515,15,5,May,May,2,Q2,2022,2022-Q2,2022-05,19,7,Sunday,1,0,0
2022-05-16,20220516,16,5,May,May,2,Q2,2022,2022-Q2,2022-05,20,1,Monday,0,0,0
2022-05-17,20220517,17,5,May,May,2,Q2,2022,2022-Q2,2022-05,20,2,Tuesday,0,0,0
2022-05-18,20220518,18,5,May,May,2,Q2,2022,2022-Q2,2022-05,20,3,Wednesday,0,0,0
2022-05-19,20220519,19,5,May,May,2,Q2,2022,2022-Q2,2022-05,20,4,Thursday,0,0,0
2022-05-20,20220520,20,5,May,May,2,Q2,2022,2022-Q2,2022-05,20,5,Friday,0,0,0
2022-05-21,20220521,21,5,May,May,2,Q2,2022,2022-Q2,2022-05,20,6,Saturday,1,0,0
2022-05-22,20220522,22,5,May,May,2,Q2,2022,2022-Q2,2022-05,20,7,Sunday,1,0,0
2022-05-23,20220523,23,5,May,May,2,Q2,2022,2022-Q2,2022-05,21,1,Monday,0,0,0
2022-05-24,20220524,24,5,May,May,2,Q2,2022,2022-Q2,2022-05,21,2,Tuesday,0,0,0
2022-05-25,20220525,25,5,May,May,2,Q2,2022,2022-Q2,2022-05,21,3,Wednesday,0,0,0
2022-05-26,20220526,26,5,May,May,2,Q2,2022,2022-Q2,2022-05,21,4,Thursday,0,0,0
2022-05-27,20220527,27,5,May,May,2,Q2,2022,2022-Q2,2022-05,21,5,Friday,0,0,0
2022-05-28,20220528,28,5,May,May,2,Q2,2022,2022-Q2,2022-05,21,6,Saturday,1,0,0
2022-05-29,20220529,29,5,May,May,2,Q2,2022,2022-Q2,2022-05,21,7,Sunday,1,0,0
2022-05-30,20220530,30,5,May,May,2,Q2,2022,2022-Q2,2022-05,22,1,Monday,0,0,0
2022-05-31,20220531,31,5,May,May,2,Q2,2022,2022-Q2,2022-05,22,2,Tuesday,0,0,1
2022-06-01,20220601,1,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,22,3,Wednesday,0,1,0
2022-06-02,20220602,2,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,22,4,Thursday,0,0,0
2022-06-03,20220603,3,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,22,5,Friday,0,0,0
2022-06-04,20220604,4,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,22,6,Saturday,1,0,0
2022-06-05,20220605,5,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,22,7,Sunday,1,0,0
2022-06-06,20220606,6,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,23,1,Monday,0,0,0
2022-06-07,20220607,7,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,23,2,Tuesday,0,0,0
2022-06-08,20220608,8,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,23,3,Wednesday,0,0,0
2022-06-09,20220609,9,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,23,4,Thursday,0,0,0
2022-06-10,20220610,10,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,23,5,Friday,0,0,0
2022-06-11,20220611,11,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,23,6,Saturday,1,0,0
2022-06-12,20220612,12,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,23,7,Sunday,1,0,0
2022-06-13,20220613,13,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,24,1,Monday,0,0,0
2022-06-14,20220614,14,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,24,2,Tuesday,0,0,0
2022-06-15,20220615,15,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,24,3,Wednesday,0,0,0
2022-06-16,20220616,16,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,24,4,Thursday,0,0,0
2022-06-17,20220617,17,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,24,5,Friday,0,0,0
2022-06-18,20220618,18,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,24,6,Saturday,1,0,0
2022-06-19,20220619,19,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,24,7,Sunday,1,0,0
2022-06-20,20220620,20,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,25,1,Monday,0,0,0
2022-06-21,20220621,21,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,25,2,Tuesday,0,0,0
2022-06-22,20220622,22,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,25,3,Wednesday,0,0,0
2022-06-23,20220623,23,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,25,4,Thursday,0,0,0
2022-06-24,20220624,24,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,25,5,Friday,0,0,0
2022-06-25,20220625,25,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,25,6,Saturday,1,0,0
2022-06-26,20220626,26,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,25,7,Sunday,1,0,0
2022-06-27,20220627,27,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,26,1,Monday,0,0,0
2022-06-28,20220628,28,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,26,2,Tuesday,0,0,0
2022-06-29,20220629,29,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,26,3,Wednesday,0,0,0
2022-06-30,20220630,30,6,June,Jun,2,Q2,2022,2022-Q2,2022-06,26,4,Thursday,0,0,1
2022-07-01,20220701,1,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,26,5,Friday,0,1,0
2022-07-02,20220702,2,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,26,6,Saturday,1,0,0
2022-07-03,20220703,3,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,26,7,Sunday,1,0,0
2022-07-04,20220704,4,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,27,1,Monday,0,0,0
2022-07-05,20220705,5,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,27,2,Tuesday,0,0,0
2022-07-06,20220706,6,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,27,3,Wednesday,0,0,0
2022-07-07,20220707,7,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,27,4,Thursday,0,0,0
2022-07-08,20220708,8,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,27,5,Friday,0,0,0
2022-07-09,20220709,9,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,27,6,Saturday,1,0,0
2022-07-10,20220710,10,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,27,7,Sunday,1,0,0
2022-07-11,20220711,11,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,28,1,Monday,0,0,0
2022-07-12,20220712,12,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,28,2,Tuesday,0,0,0
2022-07-13,20220713,13,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,28,3,Wednesday,0,0,0
2022-07-14,20220714,14,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,28,4,Thursday,0,0,0
2022-07-15,20220715,15,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,28,5,Friday,0,0,0
2022-07-16,20220716,16,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,28,6,Saturday,1,0,0
2022-07-17,20220717,17,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,28,7,Sunday,1,0,0
2022-07-18,20220718,18,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,29,1,Monday,0,0,0
2022-07-19,20220719,19,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,29,2,Tuesday,0,0,0
2022-07-20,20220720,20,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,29,3,Wednesday,0,0,0
2022-07-21,20220721,21,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,29,4,Thursday,0,0,0
2022-07-22,20220722,22,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,29,5,Friday,0,0,0
2022-07-23,20220723,23,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,29,6,Saturday,1,0,0
2022-07-24,20220724,24,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,29,7,Sunday,1,0,0
2022-07-25,20220725,25,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,30,1,Monday,0,0,0
2022-07-26,20220726,26,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,30,2,Tuesday,0,0,0
2022-07-27,20220727,27,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,30,3,Wednesday,0,0,0
2022-07-28,20220728,28,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,30,4,Thursday,0,0,0
2022-07-29,20220729,29,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,30,5,Friday,0,0,0
2022-07-30,20220730,30,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,30,6,Saturday,1,0,0
2022-07-31,20220731,31,7,July,Jul,3,Q3,2022,2022-Q3,2022-07,30,7,Sunday,1,0,1
2022-08-01,20220801,1,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,31,1,Monday,0,1,0
2022-08-02,20220802,2,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,31,2,Tuesday,0,0,0
2022-08-03,20220803,3,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,31,3,Wednesday,0,0,0
2022-08-04,20220804,4,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,31,4,Thursday,0,0,0
2022-08-05,20220805,5,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,31,5,Friday,0,0,0
2022-08-06,20220806,6,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,31,6,Saturday,1,0,0
2022-08-07,20220807,7,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,31,7,Sunday,1,0,0
2022-08-08,20220808,8,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,32,1,Monday,0,0,0
2022-08-09,20220809,9,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,32,2,Tuesday,0,0,0
2022-08-10,20220810,10,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,32,3,Wednesday,0,0,0
2022-08-11,20220811,11,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,32,4,Thursday,0,0,0
2022-08-12,20220812,12,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,32,5,Friday,0,0,0
2022-08-13,20220813,13,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,32,6,Saturday,1,0,0
2022-08-14,20220814,14,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,32,7,Sunday,1,0,0
2022-08-15,20220815,15,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,33,1,Monday,0,0,0
2022-08-16,20220816,16,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,33,2,Tuesday,0,0,0
2022-08-17,20220817,17,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,33,3,Wednesday,0,0,0
2022-08-18,20220818,18,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,33,4,Thursday,0,0,0
2022-08-19,20220819,19,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,33,5,Friday,0,0,0
2022-08-20,20220820,20,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,33,6,Saturday,1,0,0
2022-08-21,20220821,21,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,33,7,Sunday,1,0,0
2022-08-22,20220822,22,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,34,1,Monday,0,0,0
2022-08-23,20220823,23,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,34,2,Tuesday,0,0,0
2022-08-24,20220824,24,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,34,3,Wednesday,0,0,0
2022-08-25,20220825,25,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,34,4,Thursday,0,0,0
2022-08-26,20220826,26,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,34,5,Friday,0,0,0
2022-08-27,20220827,27,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,34,6,Saturday,1,0,0
2022-08-28,20220828,28,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,34,7,Sunday,1,0,0
2022-08-29,20220829,29,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,35,1,Monday,0,0,0
2022-08-30,20220830,30,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,35,2,Tuesday,0,0,0
2022-08-31,20220831,31,8,August,Aug,3,Q3,2022,2022-Q3,2022-08,35,3,Wednesday,0,0,1
2022-09-01,20220901,1,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,35,4,Thursday,0,1,0
2022-09-02,20220902,2,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,35,5,Friday,0,0,0
2022-09-03,20220903,3,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,35,6,Saturday,1,0,0
2022-09-04,20220904,4,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,35,7,Sunday,1,0,0
2022-09-05,20220905,5,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,36,1,Monday,0,0,0
2022-09-06,20220906,6,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,36,2,Tuesday,0,0,0
2022-09-07,20220907,7,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,36,3,Wednesday,0,0,0
2022-09-08,20220908,8,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,36,4,Thursday,0,0,0
2022-09-09,20220909,9,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,36,5,Friday,0,0,0
2022-09-10,20220910,10,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,36,6,Saturday,1,0,0
2022-09-11,20220911,11,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,36,7,Sunday,1,0,0
2022-09-12,20220912,12,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,37,1,Monday,0,0,0
2022-09-13,20220913,13,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,37,2,Tuesday,0,0,0
2022-09-14,20220914,14,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,37,3,Wednesday,0,0,0
2022-09-15,20220915,15,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,37,4,Thursday,0,0,0
2022-09-16,20220916,16,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,37,5,Friday,0,0,0
2022-09-17,20220917,17,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,37,6,Saturday,1,0,0
2022-09-18,20220918,18,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,37,7,Sunday,1,0,0
2022-09-19,20220919,19,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,38,1,Monday,0,0,0
2022-09-20,20220920,20,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,38,2,Tuesday,0,0,0
2022-09-21,20220921,21,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,38,3,Wednesday,0,0,0
2022-09-22,20220922,22,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,38,4,Thursday,0,0,0
2022-09-23,20220923,23,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,38,5,Friday,0,0,0
2022-09-24,20220924,24,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,38,6,Saturday,1,0,0
2022-09-25,20220925,25,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,38,7,Sunday,1,0,0
2022-09-26,20220926,26,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,39,1,Monday,0,0,0
2022-09-27,20220927,27,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,39,2,Tuesday,0,0,0
2022-09-28,20220928,28,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,39,3,Wednesday,0,0,0
2022-09-29,20220929,29,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,39,4,Thursday,0,0,0
2022-09-30,20220930,30,9,September,Sep,3,Q3,2022,2022-Q3,2022-09,39,5,Friday,0,0,1
2022-10-01,20221001,1,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,39,6,Saturday,1,1,0
2022-10-02,20221002,2,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,39,7,Sunday,1,0,0
2022-10-03,20221003,3,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,40,1,Monday,0,0,0
2022-10-04,20221004,4,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,40,2,Tuesday,0,0,0
2022-10-05,20221005,5,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,40,3,Wednesday,0,0,0
2022-10-06,20221006,6,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,40,4,Thursday,0,0,0
2022-10-07,20221007,7,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,40,5,Friday,0,0,0
2022-10-08,20221008,8,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,40,6,Saturday,1,0,0
2022-10-09,20221009,9,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,40,7,Sunday,1,0,0
2022-10-10,20221010,10,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,41,1,Monday,0,0,0
2022-10-11,20221011,11,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,41,2,Tuesday,0,0,0
2022-10-12,20221012,12,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,41,3,Wednesday,0,0,0
2022-10-13,20221013,13,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,41,4,Thursday,0,0,0
2022-10-14,20221014,14,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,41,5,Friday,0,0,0
2022-10-15,20221015,15,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,41,6,Saturday,1,0,0
2022-10-16,20221016,16,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,41,7,Sunday,1,0,0
2022-10-17,20221017,17,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,42,1,Monday,0,0,0
2022-10-18,20221018,18,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,42,2,Tuesday,0,0,0
2022-10-19,20221019,19,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,42,3,Wednesday,0,0,0
2022-10-20,20221020,20,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,42,4,Thursday,0,0,0
2022-10-21,20221021,21,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,42,5,Friday,0,0,0
2022-10-22,20221022,22,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,42,6,Saturday,1,0,0
2022-10-23,20221023,23,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,42,7,Sunday,1,0,0
2022-10-24,20221024,24,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,43,1,Monday,0,0,0
2022-10-25,20221025,25,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,43,2,Tuesday,0,0,0
2022-10-26,20221026,26,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,43,3,Wednesday,0,0,0
2022-10-27,20221027,27,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,43,4,Thursday,0,0,0
2022-10-28,20221028,28,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,43,5,Friday,0,0,0
2022-10-29,20221029,29,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,43,6,Saturday,1,0,0
2022-10-30,20221030,30,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,43,7,Sunday,1,0,0
2022-10-31,20221031,31,10,October,Oct,4,Q4,2022,2022-Q4,2022-10,44,1,Monday,0,0,1
2022-11-01,20221101,1,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,44,2,Tuesday,0,1,0
2022-11-02,20221102,2,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,44,3,Wednesday,0,0,0
2022-11-03,20221103,3,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,44,4,Thursday,0,0,0
2022-11-04,20221104,4,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,44,5,Friday,0,0,0
2022-11-05,20221105,5,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,44,6,Saturday,1,0,0
2022-11-06,20221106,6,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,44,7,Sunday,1,0,0
2022-11-07,20221107,7,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,45,1,Monday,0,0,0
2022-11-08,20221108,8,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,45,2,Tuesday,0,0,0
2022-11-09,20221109,9,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,45,3,Wednesday,0,0,0
2022-11-10,20221110,10,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,45,4,Thursday,0,0,0
2022-11-11,20221111,11,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,45,5,Friday,0,0,0
2022-11-12,20221112,12,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,45,6,Saturday,1,0,0
2022-11-13,20221113,13,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,45,7,Sunday,1,0,0
2022-11-14,20221114,14,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,46,1,Monday,0,0,0
2022-11-15,20221115,15,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,46,2,Tuesday,0,0,0
2022-11-16,20221116,16,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,46,3,Wednesday,0,0,0
2022-11-17,20221117,17,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,46,4,Thursday,0,0,0
2022-11-18,20221118,18,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,46,5,Friday,0,0,0
2022-11-19,20221119,19,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,46,6,Saturday,1,0,0
2022-11-20,20221120,20,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,46,7,Sunday,1,0,0
2022-11-21,20221121,21,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,47,1,Monday,0,0,0
2022-11-22,20221122,22,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,47,2,Tuesday,0,0,0
2022-11-23,20221123,23,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,47,3,Wednesday,0,0,0
2022-11-24,20221124,24,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,47,4,Thursday,0,0,0
2022-11-25,20221125,25,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,47,5,Friday,0,0,0
2022-11-26,20221126,26,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,47,6,Saturday,1,0,0
2022-11-27,20221127,27,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,47,7,Sunday,1,0,0
2022-11-28,20221128,28,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,48,1,Monday,0,0,0
2022-11-29,20221129,29,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,48,2,Tuesday,0,0,0
2022-11-30,20221130,30,11,November,Nov,4,Q4,2022,2022-Q4,2022-11,48,3,Wednesday,0,0,1
2022-12-01,20221201,1,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,48,4,Thursday,0,1,0
2022-12-02,20221202,2,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,48,5,Friday,0,0,0
2022-12-03,20221203,3,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,48,6,Saturday,1,0,0
2022-12-04,20221204,4,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,48,7,Sunday,1,0,0
2022-12-05,20221205,5,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,49,1,Monday,0,0,0
2022-12-06,20221206,6,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,49,2,Tuesday,0,0,0
2022-12-07,20221207,7,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,49,3,Wednesday,0,0,0
2022-12-08,20221208,8,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,49,4,Thursday,0,0,0
2022-12-09,20221209,9,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,49,5,Friday,0,0,0
2022-12-10,20221210,10,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,49,6,Saturday,1,0,0
2022-12-11,20221211,11,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,49,7,Sunday,1,0,0
2022-12-12,20221212,12,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,50,1,Monday,0,0,0
2022-12-13,20221213,13,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,50,2,Tuesday,0,0,0
2022-12-14,20221214,14,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,50,3,Wednesday,0,0,0
2022-12-15,20221215,15,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,50,4,Thursday,0,0,0
2022-12-16,20221216,16,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,50,5,Friday,0,0,0
2022-12-17,20221217,17,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,50,6,Saturday,1,0,0
2022-12-18,20221218,18,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,50,7,Sunday,1,0,0
2022-12-19,20221219,19,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,51,1,Monday,0,0,0
2022-12-20,20221220,20,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,51,2,Tuesday,0,0,0
2022-12-21,20221221,21,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,51,3,Wednesday,0,0,0
2022-12-22,20221222,22,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,51,4,Thursday,0,0,0
2022-12-23,20221223,23,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,51,5,Friday,0,0,0
2022-12-24,20221224,24,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,51,6,Saturday,1,0,0
2022-12-25,20221225,25,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,51,7,Sunday,1,0,0
2022-12-26,20221226,26,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,52,1,Monday,0,0,0
2022-12-27,20221227,27,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,52,2,Tuesday,0,0,0
2022-12-28,20221228,28,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,52,3,Wednesday,0,0,0
2022-12-29,20221229,29,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,52,4,Thursday,0,0,0
2022-12-30,20221230,30,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,52,5,Friday,0,0,0
2022-12-31,20221231,31,12,December,Dec,4,Q4,2022,2022-Q4,2022-12,52,6,Saturday,1,0,1
2023-01-01,20230101,1,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,52,7,Sunday,1,1,0
2023-01-02,20230102,2,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,1,1,Monday,0,0,0
2023-01-03,20230103,3,1,January,Jan,1,Q1,2023,2023-Q1,2023-01,1,2,Tuesday,0,0,0
